show_id;type;title;cast_in;country;release_year;rating;duration;listed_in;date_added
7937;Movie;Sardaar ji;Diljit Dosanjh, Neeru Bajwa, Mandy Takhar;Canada;2015;TV-14;140 min;Comedies, International Movies, Music & Musicals;01.12.2017
7938;Movie;Sardaarji 2;Jaswinder Bhalla, Sonam Bajwa, Diljit Dosanjh;Australia;2016;TV-PG;145 min;Action & Adventure, Comedies, International Movies;15.10.2017
7939;Movie;Sarivar Sari;Madhura Velankar, Mohan Joshi, Nina Kulkarni;India;2005;TV-14;126 min;Dramas, International Movies;15.02.2018
7940;Movie;Sarvopari Palakkaran;Anoop Menon, Alencier Ley Lopez, Balu Varghese;India;2017;TV-14;133 min;Dramas, International Movies;01.07.2018
8579;Movie;Thithi;Thammegowda S., Channegowda, Abhishek H.N.;India;2015;TV-MA;123 min;Dramas, Independent Movies, International Movies;09.03.2017
7941;Movie;Sat Sri Akal;Kimi Verma, Manpreet Singh, Arun Bali;India;2008;TV-14;141 min;Dramas, Faith & Spirituality, International Movies;30.01.2019
7945;Movie;Satte Pe Satta;Amitabh Bachchan, Hema Malini, Amjad Khan;India;1982;TV-14;153 min;Comedies, Cult Movies, Dramas;31.12.2019
7946;Movie;Saturday Church;Luka Kain, Regina Taylor, Margot Bingham;United States;2017;TV-MA;83 min;Dramas, LGBTQ Movies;06.10.2020
7947;Movie;Savage Dog;Scott Adkins, Juju Chan, Marko Zaror;United States;2017;TV-MA;95 min;Action & Adventure, Independent Movies;01.11.2017
7948;Movie;Savage Raghda;Ramez Galal, Riham Hagag, Bayyumi Fuad;Egypt;2018;TV-MA;93 min;Comedies, International Movies, Romantic Movies;13.06.2019
7950;Movie;Saving Mr. Banks;Emma Thompson, Tom Hanks, Paul Giamatti;United States;2013;PG-13;126 min;Comedies, Dramas;02.03.2019
7951;Movie;Saving Zoë;Laura Marano, Vanessa Marano, Christopher Tavarez;United States;2019;R;95 min;Dramas;15.01.2020
7952;Movie;Say When;Keira Knightley, Chloë Grace Moretz, Sam Rockwell;United States;2014;R;99 min;Comedies, Dramas, Independent Movies;19.07.2018
7953;Movie;Scales: Mermaids Are Real;Emmy Perry, Morgan Fairchild, Elisabeth Röhm;United States;2017;PG;93 min;Children & Family Movies;23.01.2020
7954;TV Show;Scandal;Kerry Washington, Columbus Short, Darby Stanchfield;United States;2018;TV-14;7 Seasons;Crime TV Shows, TV Dramas;19.05.2018
7955;Movie;Scandal in Sorrento;Vittorio De Sica, Sophia Loren, Lea Padovani;Italy;1955;TV-PG;93 min;Classic Movies, Comedies, Independent Movies;13.11.2020
7956;Movie;Scary Movie;Anna Faris, Jon Abrahams, Shannon Elizabeth;United States;2000;R;88 min;Comedies, Horror Movies;01.01.2020
7957;Movie;Scary Movie 5;Simon Rex, Ashley Tisdale, Charlie Sheen;United States;2013;PG-13;88 min;Comedies, Horror Movies;12.08.2020
7958;Movie;Schindler's List;Liam Neeson, Ben Kingsley, Ralph Fiennes;United States;1993;R;195 min;Classic Movies, Dramas;01.04.2018
5024;Movie;Derren Brown: The Push;Derren Brown;United Kingdom;2018;TV-MA;69 min;Movies;27.02.2018
4963;Movie;Sofía Niño de Rivera: Selección Natural;Sofía Niño de Rivera;Mexico;2018;TV-MA;62 min;Stand-Up Comedy;30.03.2018
4968;TV Show;Trump: An American Dream;Donald Trump;United Kingdom;2018;TV-14;1 Season;Docuseries;30.03.2018
4969;TV Show;James Acaster: Repertoire;James Acaster;United Kingdom;2018;TV-14;1 Season;British TV Shows, International TV Shows, Stand-Up Comedy & Talk Shows;27.03.2018
4980;Movie;Take Your Pills;NULL;United States;2018;TV-14;88 min;Documentaries;16.03.2018
4981;TV Show;Wild Wild Country;NULL;United States;2018;TV-MA;1 Season;Crime TV Shows, Docuseries;16.03.2018
112;TV Show;Sharkdog;Liam Mitchell, Dee Bradley Baker, Grey Griffin;United States;2021;TV-Y;1 Season;Kids' TV;03.09.2021
7959;Movie;School Daze;Laurence Fishburne, Giancarlo Esposito, Tisha Campbell-Martin;United States;1988;R;120 min;Comedies, Dramas;01.11.2020
7960;Movie;Scooby-Doo on Zombie Island;Scott Innes, Billy West, Mary Kay Bergman;United States;1998;TV-PG;77 min;Children & Family Movies;15.12.2019
7961;Movie;Scott Pilgrim vs. the World;Michael Cera, Mary Elizabeth Winstead, Kieran Culkin;United States;2010;PG-13;112 min;Action & Adventure, Comedies, Cult Movies;16.09.2018
7962;Movie;Scream 2;Neve Campbell, David Arquette, Courteney Cox;United States;1997;R;121 min;Horror Movies;01.10.2019
7963;Movie;Scream 3;David Arquette, Neve Campbell, Courteney Cox;United States;2000;R;117 min;Horror Movies;01.07.2019
7964;Movie;Seal Team Six: The Raid on Osama Bin Laden;Cam Gigandet, Anson Mount, Freddy Rodríguez;United States;2012;TV-MA;90 min;Action & Adventure;01.01.2020
7965;Movie;Searching for Bobby Fischer;Max Pomeranc, Joe Mantegna, Joan Allen;United States;1993;PG;110 min;Children & Family Movies, Classic Movies, Dramas;07.12.2020
7999;Movie;Shark Night;Sara Paxton, Dustin Milligan, Chris Carmack;United States;2011;PG-13;91 min;Horror Movies;02.11.2019
7967;Movie;Season of the Witch;Nicolas Cage, Ron Perlman, Christopher Lee;United States;2011;PG-13;95 min;Action & Adventure, Sci-Fi & Fantasy;26.04.2019
7968;Movie;Secret;Jay Chou, Lun-Mei Kwai, Anthony Wong Chau-Sang;Hong Kong;2007;TV-PG;101 min;Dramas, International Movies, Music & Musicals;01.07.2018
7969;TV Show;Secret Affair;Hee-ae Kim, Ah-in Yoo, Hye-jin Shim;South Korea;2014;TV-14;1 Season;International TV Shows, Korean TV Shows, Romantic TV Shows;22.05.2017
7970;Movie;Secret in Their Eyes;Chiwetel Ejiofor, Nicole Kidman, Julia Roberts;United States;2015;PG-13;111 min;Dramas, Thrillers;01.04.2018
7981;Movie;Sen Kimsin?;Tolga Çevik, Köksal Engür, Pelin Körmükçü;Turkey;2012;TV-14;102 min;Comedies, International Movies;10.03.2017
7983;TV Show;Sensitive Skin;Kim Cattrall, Don McKellar, Nicolas Wright;Canada;2016;TV-MA;1 Season;TV Comedies;01.12.2019
7984;Movie;Septiembre, un llanto en silencio;Saúl Lisazo, Mario Zaragoza, Juan Pablo Olyslager;Guatemala;2017;TV-MA;69 min;Dramas, Independent Movies, International Movies;10.03.2018
7985;TV Show;Servant of the People;Vladimir Zelenskiy, Natalya Sumskaya, Viktor Saraykin;Ukraine;2015;TV-14;1 Season;International TV Shows, TV Comedies;01.03.2017
7986;Movie;Set Up;50 Cent, Ryan Phillippe, Bruce Willis;United States;2011;R;85 min;Action & Adventure;10.01.2020
7987;Movie;Sex and the City 2;Sarah Jessica Parker, Kim Cattrall, Cynthia Nixon;United States;2010;R;146 min;Comedies, Dramas, Romantic Movies;01.01.2021
7988;Movie;Sex and the City: The Movie;Sarah Jessica Parker, Kim Cattrall, Kristin Davis;United States;2008;R;145 min;Comedies, Dramas, Romantic Movies;01.01.2021
7989;Movie;Sex Doll;Hafsia Herzi, Ash Stymest, Karole Rocher;United Kingdom;2016;UR;103 min;Dramas, International Movies, Romantic Movies;10.07.2017
7990;Movie;Sexo, Pudor y Lagrimas;Demián Bichir, Susana Zabaleta, Jorge Salinas;Mexico;1999;R;111 min;Comedies, Dramas, International Movies;15.12.2017
7991;Movie;SGT. Will Gardner;Max Martini, Omari Hardwick, Lily Rabe;United States;2019;TV-MA;125 min;Dramas;19.05.2019
7993;Movie;Shahanpan Dega Deva;Bharat Jadhav, Ankush Chaudhari, Siddarth Jadhav;India;2011;TV-14;115 min;Comedies, International Movies;01.01.2018
7994;TV Show;Shaka Zulu;Edward Fox, Robert Powell, Trevor Howard;Italy;1986;TV-14;1 Season;TV Dramas;10.01.2019
7995;Movie;Shakti: The Power;Karisma Kapoor, Nana Patekar, Sanjay Kapoor;India;2002;TV-MA;168 min;Dramas, International Movies, Thrillers;01.03.2018
7996;Movie;Shanghai;Emraan Hashmi, Abhay Deol, Prasenjit Chatterjee;India;2012;TV-14;109 min;Dramas, Independent Movies, International Movies;01.03.2018
7997;Movie;Shararat;Abhishek Bachchan, Hrishitaa Bhatt, Amrish Puri;India;2002;TV-PG;148 min;Comedies, International Movies, Music & Musicals;01.03.2018
7998;Movie;Shark Busters;Danny Lee, Hui Siu-Hung, Lam Suet;Hong Kong;2002;TV-14;92 min;Dramas, International Movies;16.08.2018
4990;Movie;Ricky Gervais: Humanity;Ricky Gervais;United Kingdom;2018;TV-MA;79 min;Stand-Up Comedy;13.03.2018
4996;Movie;Ladies First;NULL;India;2018;TV-G;40 min;Documentaries, International Movies, Sports Movies;08.03.2018
4999;Movie;Gad Elmaleh: American Dream;Gad Elmaleh;United States;2018;TV-14;58 min;Stand-Up Comedy;06.03.2018
5001;TV Show;Flint Town;NULL;United States;2018;TV-MA;1 Season;Docuseries, Science & Nature TV;02.03.2018
5002;Movie;Malena Pichot: Estupidez compleja;Malena Pichot;Argentina;2018;TV-MA;51 min;Stand-Up Comedy;02.03.2018
5003;Movie;Natalia Valdebenito: El especial;Natalia Valdebenito;Chile;2018;TV-MA;69 min;Stand-Up Comedy;02.03.2018
5006;Movie;Adel Karam: Live from Beirut;Adel Karam;United States;2018;TV-MA;59 min;Stand-Up Comedy;01.03.2018
8000;Movie;Shaurya: It Takes Courage to Make Right... Right;Rahul Bose, Javed Jaffrey, Minissha Lamba;India;2008;TV-14;135 min;Dramas, International Movies;01.03.2018
8001;Movie;She Did That;Luvvie Ajayi, Renae Bluitt, Melissa Butler;United States;2019;TV-PG;71 min;Documentaries;04.02.2020
8002;Movie;Shelter;Julianne Moore, Jonathan Rhys Meyers, Jeffrey DeMunn;United States;2010;R;112 min;Horror Movies, Thrillers;29.12.2017
8003;TV Show;Sherlock;Benedict Cumberbatch, Martin Freeman, Una Stubbs;United Kingdom;2017;TV-14;4 Seasons;British TV Shows, Crime TV Shows, International TV Shows;15.05.2017
8004;Movie;Sherlock Holmes;Robert Downey Jr., Jude Law, Rachel McAdams;United States;2009;PG-13;128 min;Action & Adventure, Comedies;01.01.2021
8005;Movie;Shiva;Nagarjuna Akkineni, Amala, Rajendranath Zutshi;India;1990;TV-MA;168 min;Action & Adventure, Dramas, International Movies;31.12.2019
8006;Movie;Shopkins: Chef Club;Erika Harlacher, Marieve Herington, David Lodge;United States;2016;TV-Y;45 min;Movies;15.11.2018
8007;Movie;Shopkins: Wild;Kate Murphy, Cassandra Morris, Kayli Mills;Australia;2018;TV-Y;75 min;Movies;15.11.2018
8008;Movie;Shopkins: World Vacation;Kate Murphy, Cassandra Morris, Erika Harlacher;Australia;2017;TV-Y;71 min;Movies;15.11.2018
8009;Movie;Shorgul;Ashutosh Rana, Jimmy Shergill, Suha Gezen;India;2016;TV-14;122 min;Dramas, International Movies;30.10.2018
8010;Movie;Short Term 12;Brie Larson, John Gallagher Jr., Kaitlyn Dever;United States;2013;R;97 min;Dramas, Independent Movies;18.07.2019
8011;Movie;Shorts;Jimmy Bennett, Jake Short, Kat Dennings;United States;2009;PG;89 min;Children & Family Movies, Comedies;01.07.2019
8013;Movie;Shuddhi;Lauren Spartano, Niveditha, Amrutha Karagada;India;2017;TV-14;115 min;Dramas, International Movies, Thrillers;01.03.2018
8014;Movie;Shutter;Ananda Everingham, Natthaweeranuch Thongmee, Achita Sikamana;Thailand;2004;TV-MA;96 min;Horror Movies, International Movies;05.09.2018
8015;Movie;Sicilian Ghost Story;Julia Jedlikowska, Gaetano Fernandez, Corinne Musallari;Italy;2017;TV-MA;119 min;Dramas, International Movies, Thrillers;06.07.2019
8016;TV Show;Sid the Science Kid;Drew Massey, Julianne Buescher, Victor Yerrid;United States;2008;TV-Y;1 Season;Kids' TV;31.03.2020
8017;Movie;Siddhant;Vikram Gokhale, Swati Chitnis, Kishore Kadam;India;2014;TV-G;105 min;Dramas, Independent Movies, International Movies;30.10.2018
8018;Movie;Silencer;Johnny Messner, Danny Trejo, Tito Ortiz;United States;2018;TV-MA;88 min;Action & Adventure, Independent Movies;03.12.2018
8019;Movie;Silent Hill: Revelation;Deborah Kara Unger, Adelaide Clemens, Sean Bean;Canada;2012;R;94 min;Horror Movies;13.12.2019
8021;TV Show;Silver Spoon;Pavel Priluchnyy, Karina Razumovskaya, Dmitry Shevchenko;Russia;2015;TV-MA;2 Seasons;Crime TV Shows, International TV Shows, TV Action & Adventure;15.09.2017
8022;TV Show;Sin senos no hay paraíso;Carmen Villalobos, Catherine Siachoque, María Fernanda Yépez;Colombia;2008;TV-14;1 Season;International TV Shows, Spanish-Language TV Shows, TV Dramas;15.05.2017
8023;TV Show;Sin Senos sí Hay Paraíso;Majida Issa, Fabián Ríos, Catherine Siachoque;United States;2018;TV-MA;3 Seasons;International TV Shows, Spanish-Language TV Shows, TV Dramas;11.01.2019
8024;Movie;Singh Saab the Great;Sunny Deol, Urvashi Rautela, Prakash Raj;India;2013;TV-14;143 min;Action & Adventure, Dramas, International Movies;15.07.2017
8025;Movie;Single;Raditya Dika, Annisa Rawles, Chandra Liow;Indonesia;2015;TV-PG;127 min;Comedies, International Movies, Romantic Movies;28.09.2018
8026;Movie;Singularity;Julian Schaffner, John Cusack, Jeannine Wacker;Switzerland;2017;PG-13;92 min;Action & Adventure, Dramas, Sci-Fi & Fantasy;01.06.2018
8027;Movie;Sinister Circle;Milene Vázquez, Matías Raygada, Claudia Dammert;Peru;2017;TV-MA;87 min;Horror Movies, International Movies;01.10.2019
8028;Movie;Siren;Chase Williamson, Hannah Fierman, Justin Welborn;United States;2016;TV-MA;83 min;Horror Movies;01.01.2020
8029;Movie;Sister Code;Drew Sidora, Eva Marcille, Amber Rose;United States;2015;R;95 min;Comedies, Dramas, Romantic Movies;14.02.2016
5023;Movie;반드시 잡는다;Baek Yoon-sik;South Korea;2017;TV-MA;110 min;Dramas, International Movies, Thrillers;28.02.2018
5025;Movie;Marlon Wayans: Woke-ish;Marlon Wayans;United States;2018;TV-MA;67 min;Stand-Up Comedy;27.02.2018
5029;Movie;Mute;Alexander Skarsgård, Paul Rudd, Justin Theroux;United Kingdom;2018;TV-MA;127 min;Sci-Fi & Fantasy, Thrillers;23.02.2018
5035;Movie;Agustín Aristarán: Soy Rada;Agustín Aristarán;Argentina;2018;TV-MA;60 min;Stand-Up Comedy;16.02.2018
5039;TV Show;Re:Mind;Keyakizaka46;Japan;2017;TV-MA;1 Season;International TV Shows, TV Dramas, TV Mysteries;15.02.2018
5040;Movie;Chris Rock: Tamborine;Chris Rock;United States;2018;TV-MA;65 min;Stand-Up Comedy;14.02.2018
5042;Movie;Seeing Allred;Gloria Allred;United States;2018;TV-14;96 min;Documentaries;09.02.2018
5044;Movie;The Trader (Sovdagari);NULL;Georgia;2018;TV-PG;24 min;Documentaries, International Movies;09.02.2018
5049;TV Show;Coach Snoop;Snoop Dogg;United States;2018;TV-MA;1 Season;Docuseries, Reality TV;02.02.2018
115;Movie;Anjaam;Madhuri Dixit, Shah Rukh Khan, Tinnu Anand;India;1994;TV-14;143 min;Dramas, International Movies, Thrillers;02.09.2021
8031;TV Show;Skin Wars;Rebecca Romijn, RuPaul, Robin Slonina;United States;2016;TV-14;3 Seasons;Reality TV;01.10.2016
8033;Movie;Skiptrace;Jackie Chan, Johnny Knoxville, Fan Bingbing;China;2016;PG-13;107 min;Action & Adventure, Comedies;04.07.2019
8034;Movie;Sky on Fire;Daniel Wu, Joseph Chang, Amber Kuo;China;2016;TV-MA;100 min;Action & Adventure, International Movies;05.08.2017
8036;Movie;Skyline;Eric Balfour, Scottie Thompson, Brittany Daniel;United States;2010;PG-13;94 min;Action & Adventure, Sci-Fi & Fantasy;16.01.2019
8037;Movie;Sleeping with Other People;Jason Sudeikis, Alison Brie, Adam Scott;United States;2015;R;101 min;Comedies, Dramas, Independent Movies;02.10.2017
8038;Movie;Sleepover;Alexa PenaVega, Mika Boorem, Jane Lynch;United States;2004;PG;89 min;Comedies, Romantic Movies;01.03.2020
8039;Movie;Sling Blade;Billy Bob Thornton, Dwight Yoakam, J.T. Walsh;United States;1996;R;135 min;Dramas, Independent Movies;01.11.2019
8040;Movie;Sliver;Sharon Stone, William Baldwin, Tom Berenger;United States;1993;R;107 min;Thrillers;01.01.2020
8042;Movie;Slow West;Kodi Smit-McPhee, Michael Fassbender, Ben Mendelsohn;United Kingdom;2015;R;84 min;Action & Adventure, Dramas, International Movies;26.07.2018
8043;Movie;Small Soldiers;Kirsten Dunst, Gregory Smith, Jay Mohr;United States;1998;PG-13;110 min;Action & Adventure, Comedies, Sci-Fi & Fantasy;01.06.2019
8044;Movie;Smart People;Dennis Quaid, Sarah Jessica Parker, Thomas Haden Church;United States;2008;R;95 min;Comedies, Dramas, Independent Movies;12.07.2019
1701;Movie;Killer Cove;Haley Webb, Donny Boaz, Cathy Baron;United States;2019;TV-14;87 min;Thrillers;14.11.2020
8046;Movie;SMOSH: The Movie;Ian Hecox, Anthony Padilla, Jenna Marbles;United States;2015;PG-13;83 min;Comedies;22.09.2015
8047;Movie;Sniper: Special Ops;Steven Seagal, Rob Van Dam, Tim Abell;United States;2016;R;86 min;Action & Adventure, Dramas;10.01.2020
8048;Movie;Socha Na Tha;Abhay Deol, Ayesha Takia, Apoorva Jha;India;2005;TV-14;137 min;Comedies, International Movies, Romantic Movies;01.07.2018
8050;Movie;Soekarno;Ario Bayu, Lukman Sardi, Maudy Koesnaedi;Indonesia;2013;TV-MA;142 min;Dramas, International Movies;05.01.2019
8051;Movie;Solo Con Tu Pareja;Luis de Icaza, Dobrina Liubomirova, Isabel Benet;Mexico;1991;NR;94 min;Comedies, Independent Movies, International Movies;01.09.2018
8052;Movie;Solo: A Star Wars Story;Alden Ehrenreich, Woody Harrelson, Emilia Clarke;United States;2018;PG-13;135 min;Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy;09.01.2019
8053;Movie;Solo: A Star Wars Story (Spanish Version);Alden Ehrenreich, Woody Harrelson, Emilia Clarke;United States;2018;PG-13;135 min;Action & Adventure, Children & Family Movies, Sci-Fi & Fantasy;09.01.2019
8054;Movie;Solomon Kane;James Purefoy, Pete Postlethwaite, Rachel Hurd-Wood;Czech Republic;2009;R;104 min;Action & Adventure, International Movies, Sci-Fi & Fantasy;15.02.2018
8055;Movie;Some Freaks;Thomas Mann, Lily Mae Harrington, Ely Henry;United States;2017;TV-MA;97 min;Dramas, Romantic Movies;18.12.2017
5053;Movie;Liberated: The New Sexual Revolution;NULL;United States;2017;TV-MA;86 min;Documentaries;01.02.2018
5055;TV Show;Under Arrest;NULL;United States;2016;TV-MA;8 Seasons;Crime TV Shows, Docuseries, International TV Shows;01.02.2018
5056;Movie;Expedition Happiness;Selima Taibi, Felix Starck;Germany;2017;TV-PG;96 min;Documentaries, International Movies;31.01.2018
5057;Movie;Jerry Seinfeld: I'm Telling You for the Last Time;Jerry Seinfeld;United States;1998;TV-14;69 min;Stand-Up Comedy;30.01.2018
5061;Movie;Fakkah Fuzz: Almost Banned;Fakkah Fuzz;Singapore;2018;TV-MA;61 min;Stand-Up Comedy;26.01.2018
5062;Movie;Mau Nieto: Viviendo sobrio… desde el bar;Mau Nieto;Mexico;2018;TV-MA;57 min;Stand-Up Comedy;26.01.2018
5063;Movie;Sebastián Marcelo Wainraich;Sebastián Marcelo Wainraich;Argentina;2018;TV-MA;49 min;Stand-Up Comedy;26.01.2018
5067;Movie;Ricardo Quevedo: Hay gente así;Ricardo Quevedo;Colombia;2018;TV-MA;59 min;Stand-Up Comedy;24.01.2018
5068;Movie;Todd Glass: Act Happy;Todd Glass;United States;2018;TV-MA;63 min;Stand-Up Comedy;23.01.2018
5072;Movie;Harith Iskander: I Told You So;Harith Iskander;United States;2018;TV-14;62 min;Stand-Up Comedy;19.01.2018
5077;Movie;Arango y Sanint: Ríase el show;Julián Arango, Antonio Sanint;Colombia;2018;TV-MA;62 min;Stand-Up Comedy;17.01.2018
5079;Movie;Katt Williams: Great America;Katt Williams;United States;2018;TV-MA;60 min;Stand-Up Comedy;16.01.2018
116;Movie;Bright Star;Abbie Cornish, Ben Whishaw, Paul Schneider;United Kingdom;2009;PG;119 min;Dramas, Romantic Movies;02.09.2021
8056;Movie;Something's Gotta Give;Jack Nicholson, Diane Keaton, Keanu Reeves;United States;2003;PG-13;128 min;Comedies, Romantic Movies;01.08.2019
8057;Movie;Son of a Gun;Ewan McGregor, Brenton Thwaites, Alicia Vikander;Australia;2014;R;109 min;Action & Adventure, Dramas, Independent Movies;19.07.2018
8061;Movie;Soul to Keep;Sandra Mae Frank, Aurora Heimbach, Craig Fogel;United States;2019;TV-MA;94 min;Horror Movies, Independent Movies;01.07.2019
8063;TV Show;Space Racers;Yuri Lowenthal, Meyer DeLeeuw, Johnny Yong Bosch;United States;2014;TV-Y;1 Season;Kids' TV;31.03.2020
8064;Movie;Sparkle;Tony King, Mary Alice, Irene Cara;United States;1976;PG;98 min;Dramas, Music & Musicals;01.11.2019
8065;TV Show;Spartacus;Andy Whitfield, Liam McIntyre, Dustin Clare;United States;2013;TV-MA;4 Seasons;TV Action & Adventure, TV Dramas;01.02.2015
8066;Movie;Speech & Debate;Liam James, Sarah Steele, Austin McKenzie;United States;2017;PG-13;96 min;Comedies, Dramas, Independent Movies;06.07.2017
8068;Movie;Spider-Man 3;Tobey Maguire, Kirsten Dunst, James Franco;United States;2007;PG-13;139 min;Action & Adventure, Sci-Fi & Fantasy;01.11.2019
8069;Movie;Spider-Man: Into the Spider-Verse;Shameik Moore, Jake Johnson, Hailee Steinfeld;United States;2018;PG;117 min;Action & Adventure, Comedies;26.06.2019
8071;TV Show;Splash and Bubbles;John Tartaglia, Leslie Carrara-Rudolph, Raymond Carr;United States;2018;TV-Y;2 Seasons;Kids' TV;13.08.2018
